name,review,star,review_num,ave_star
리더아벤트,분위기도 좋고 다좋은데차도 맛잇어요크로플 데워주시면 좋을듯크로플이 식어잇어서아쉬웟어요 돌이에요접기,4.0,24,3.5
리더아벤트,분위기도 좋고 다좋은데차도 맛잇어요크로플 데워주시면 좋을듯크로플이 식어잇어서아쉬웟어요 돌이에요더보기,4.0,24,3.5
이디야커피 신사점,서울 출장 갔다가 시간이 남아서 잠시 들렀는데 다른 매장보다 커피도 맛있고 특히 직원분들이 친절하셔서 기분이 좋았습니다 바뿐 시간에 커피 한잔의 여유를 가지며 행복한 시간 보내고 왔습니다 대박나세용 ^^더보기,5.0,1,5.0
이디야커피 신사점,딱 테이크아웃만 하면 되는곳더보기,3.0,638,3.5
이디야커피 신사점,너무 좁고 별로예요. + 아이스아메리카노 엑스트라짜리를 시켰는데 물은 사먹으라고 하는.. ㅋㅋㅋ 이래서 요즘 스벅말고 다른 카페 브랜드는 다 잘 안되나봐요.더보기,1.0,232,2.9
이디야커피 신사점,더보기,4.0,20,4.7
이디야커피 신사점,친절하네요더보기,5.0,8,3.6
이디야커피 신사점,더보기,4.0,20,4.7
이디야커피 신사점,친절하네요더보기,5.0,8,3.6
파스쿠찌 선정릉역점,더보기,5.0,22,4.3
웨이크업커피 2호점,싸고 맛있는 커피!더보기,5.0,5,5.0
와플판다,작년에 여기서 누텔라 딸기 생크림 와플 거의 매일 시켜먹었는데 이사를 가버리는 바람에 못먹어서 너무 아쉬워요ㅠ 한달에 한번 정도 강남갈일이 있을때 가끔 들르는데 이번에 딸기철이라 포장해왔어요 여전히 늘 맛나네요     사장님 저 배민 vvip에요 기억 하시나요...ㅠㅠㅠㅠㅠ  내적 친목 하며 조용히 포장해왔습니다 딸기철에 종종 찾아갈게요 없어지면 안돼요ㅠㅠㅠㅜ♡♡♡접기,5.0,14,2.3
와플판다,기대 안하고 갔는데 생각보다 아아랑 수박주스가 너무 맛있다. 나름 제법 아늑해서 주변 사람들도 즐겨 찾는 곳 같다. 필살기 메뉴는 다른 거라는데.. 기회가 되면 한 번씩 와봐야겠다. 참고로 와플은 정말 맛있다.더보기,5.0,159,3.1
와플판다,카페도 예쁘고 맛있네요더보기,5.0,101,3.5
와플판다,맛있고 친절해요!버터카야토스트 8피스는 양이 꽤 많아요사진은 누텔라바나나토스트임 ㅋㅋ더보기,5.0,29,4.3
와플판다,맛있고 친절해요!버터카야토스트 8피스는 양이 꽤 많아요사진은 누텔라바나나토스트임 ㅋㅋ더보기,5.0,29,4.3
와플판다,맛있고 친절해요!버터카야토스트 8피스는 양이 꽤 많아요사진은 누텔라바나나토스트임 ㅋㅋ더보기,5.0,29,4.3
와플판다,맛있고 친절해요!버터카야토스트 8피스는 양이 꽤 많아요사진은 누텔라바나나토스트임 ㅋㅋ더보기,5.0,29,4.3
더테이블,평타재방문 의사 있음더보기,3.0,97,3.2
더테이블,더보기,5.0,310,4.1
더테이블,사장님이 진짜 친절해용 ㄹㅇㄹㅇ 글구 조용하고 동네 분들이 많이 오시는 느낌!더보기,5.0,116,3.9
더테이블,모카를 자주 마시는데 늘 맛있어요. 친절하구. 화이트모카가 없는게 슬프지만 ㅜㅜ더보기,5.0,165,3.2
더테이블,모카를 자주 마시는데 늘 맛있어요. 친절하구. 화이트모카가 없는게 슬프지만 ㅜㅜ더보기,5.0,165,3.2
더테이블,모카를 자주 마시는데 늘 맛있어요. 친절하구. 화이트모카가 없는게 슬프지만 ㅜㅜ더보기,5.0,165,3.2
샘스커피 with 나따오비까,분명 타르트 3개 주문했고 결제도 제대로 했는데 왜 2개만 들어있는거지포장받을때마다 일일히 까서 몇개들어있나 확인해봐야하나? 신뢰할수가 없음더보기,1.0,14,2.7
샘스커피 with 나따오비까,아이스티 양이 엄청 많아요 다른곳은 다 얼음이라 몇입 먹으면 끝나는데 여긴 짱많음더보기,5.0,218,4.0
샘스커피 with 나따오비까,더보기,5.0,2,5.0
매머드커피 논현점,커피맛도 좋구 양도많구♡♡더보기,5.0,1,5.0
메가MGC커피 논현아크로힐스점,최근에 방문한 메가커피 중에서 제일 매장 깔끔했고 직원들도 친절해서 좋았습니다 다른 지점 아메리카노는 다 쓰기만 하던데 여기지점은 맛있었고 디저트도 메뉴가 많던데 나중에 재방문 하고싶은매장이었습니다더보기,5.0,2,3.0
메가MGC커피 논현아크로힐스점,더보기,1.0,7,3.9
메가MGC커피 논현아크로힐스점,아메리카노랑 민트모카 마셨어요.맛있는 보틀 음료도 있어요.마카롱 너무 너무 맛있어서 올 때 마다 열 개씩은 사가요. 최고예용♡.♡더보기,5.0,12,4.0
윌로우,더보기,5.0,29,5.0
윌로우,기대기대더보기,5.0,30,4.3
윌로우,비추천…더보기,1.0,1,1.0
공차 강남구청역점,빠르게 제조해줘요. 친절해요.밀크티더보기,4.0,27,4.5
공차 강남구청역점,일단 테이블 청소는 잘 안되어있는 거 같아요 항상 갈 때마다 음료 자국이 남아있어요.. 하지만 근처 브랜드 카페 중에서는 가장 괜찮은 거 같아요더보기,4.0,2,4.5
공차 강남구청역점,더보기,4.0,8,3.6
공차 강남구청역점,토요일 오후 8시 근무 하는 여자 돼지알바엄청 불친절!!!!!!더보기,1.0,32,1.0
공차 강남구청역점,토요일 오후 8시 근무 하는 여자 돼지알바엄청 불친절!!!!!!더보기,1.0,32,1.0
다크그림,맛있고 친절해요!사진도 여러장 건지고 갑니당ㅎㅎㅎ더보기,5.0,3,3.7
다크그림,어리고 생각없어보이는 알바생들..ㅡㅡ;;더보기,1.0,51,3.2
다크그림,커피 맛있고 분위기 좋네요더보기,5.0,6,4.3
다크그림,JMT더보기,5.0,17,4.0
다크그림,직원분은 친절한데 한 4번 갔거든여 마지막에 갔을때 커피에서 수돗물냄새가 너무많이 나서 이제 안가요. 비염이라 냄새도 못맡는데 수돗물 냄새 너무 마니나서 거의 못마시고 버렸네요더보기,1.0,14,2.4
다크그림,갬성충만 카페네요라떼가 너무맛나요~~^^더보기,5.0,1,5.0
다크그림,JMT더보기,5.0,17,4.0
다크그림,직원분은 친절한데 한 4번 갔거든여 마지막에 갔을때 커피에서 수돗물냄새가 너무많이 나서 이제 안가요. 비염이라 냄새도 못맡는데 수돗물 냄새 너무 마니나서 거의 못마시고 버렸네요더보기,1.0,14,2.4
다크그림,갬성충만 카페네요라떼가 너무맛나요~~^^더보기,5.0,1,5.0
이디야커피 강남논현학동점,더보기,5.0,4,4.3
이디야커피 강남논현학동점,직장과 가까워서 자주가는데 평소에는 그냥저냥 별 생각없이 갔습니다.어제는 꽉채워서 줘서 별거 아니라 생각할 수 있지만 고맙더라고요근데 오늘은 생크림 빼달라그랬더니 생크림 넣어서주고 실수할 수 있지만 양이 누가 어제만큼은 아니더라도 평소에 비해 다섯모금은 마신 양이더라고요 죄송하다는 말도 없고 표정도 아니라서 기분 너무 상해서 리뷰 남깁니다최소한 예의라도 있으셔야 되는건 아닌지 이러실거면 체인점 이미지 망가트리지마시고 개인사업하시고 혼자 망하시길 바랍니다접기,1.0,1,1.0
이디야커피 강남논현학동점,전 친절하고 맛있다 느꼈어요 매장도 아늑하고 캐롤 좋네요 ㅎㅎ더보기,5.0,62,4.6
이디야커피 강남논현학동점,맛이 왔다리 갔다리함. 맹맹하고 맛없고 일하는사람들 맹해서 주문실수 많음 짜증만 나다가 감더보기,1.0,18,2.8
이디야커피 강남논현학동점,엄청 친절하세요. 공간도 크고 깔끔더보기,5.0,135,3.4
이디야커피 강남논현학동점,친절한 사장님! 알바분들!더보기,5.0,3,3.7
이디야커피 강남논현학동점,맛이 왔다리 갔다리함. 맹맹하고 맛없고 일하는사람들 맹해서 주문실수 많음 짜증만 나다가 감더보기,1.0,18,2.8
이디야커피 강남논현학동점,엄청 친절하세요. 공간도 크고 깔끔더보기,5.0,135,3.4
이디야커피 강남논현학동점,친절한 사장님! 알바분들!더보기,5.0,3,3.7
컴포즈커피 논현영동시장점,빨라요더보기,5.0,9,2.3
컴포즈커피 논현영동시장점,남자사장 불친저해요 ㅡㅡ더보기,1.0,22,1.8
컴포즈커피 논현영동시장점,포인트 적립하녜서 할거라니까 결제되었담서 제조하러 슝ㅡ 다른직원분이 빨대 요고 쓰시라구 친절하게 알려주셔서 기분이 좀 낫네용여기가 위치특성상인지는 몰라도 소리가 묵음처리가 잘되는거 같아요.더보기,4.0,17,4.5
컴포즈커피 논현영동시장점,항상친절하고커피 맛집 입니다.더보기,5.0,1,5.0
컴포즈커피 논현영동시장점,아메리카노만 유독 넘기고나서 아린맛이 날까요;;더보기,2.0,7,2.0
컴포즈커피 논현영동시장점,여자애들 미리 빼놓은 샷으로 아메 주고 모른척 합니다. 눈에 다 보이는데;;더보기,1.0,14,1.3
컴포즈커피 논현영동시장점,친절하고 맛있어요:)더보기,5.0,2,5.0
컴포즈커피 논현영동시장점,근무하시는 어머님 너무 친절해서 자주 오고싶은곳이에요커피를사먹어도 이렇게 기분좋은곳이면 자주갈것 같네요더보기,5.0,18,1.9
컴포즈커피 논현영동시장점,항상친절하고커피 맛집 입니다.더보기,5.0,1,5.0
컴포즈커피 논현영동시장점,아메리카노만 유독 넘기고나서 아린맛이 날까요;;더보기,2.0,7,2.0
컴포즈커피 논현영동시장점,여자애들 미리 빼놓은 샷으로 아메 주고 모른척 합니다. 눈에 다 보이는데;;더보기,1.0,14,1.3
컴포즈커피 논현영동시장점,친절하고 맛있어요:)더보기,5.0,2,5.0
컴포즈커피 논현영동시장점,근무하시는 어머님 너무 친절해서 자주 오고싶은곳이에요커피를사먹어도 이렇게 기분좋은곳이면 자주갈것 같네요더보기,5.0,18,1.9
컴포즈커피 논현영동시장점,항상친절하고커피 맛집 입니다.더보기,5.0,1,5.0
컴포즈커피 논현영동시장점,아메리카노만 유독 넘기고나서 아린맛이 날까요;;더보기,2.0,7,2.0
컴포즈커피 논현영동시장점,여자애들 미리 빼놓은 샷으로 아메 주고 모른척 합니다. 눈에 다 보이는데;;더보기,1.0,14,1.3
컴포즈커피 논현영동시장점,친절하고 맛있어요:)더보기,5.0,2,5.0
컴포즈커피 논현영동시장점,근무하시는 어머님 너무 친절해서 자주 오고싶은곳이에요커피를사먹어도 이렇게 기분좋은곳이면 자주갈것 같네요더보기,5.0,18,1.9
컴포즈커피 논현영동시장점,친절하시고~항상음료가 맛있어요^^더보기,5.0,1,5.0
컴포즈커피 논현영동시장점,"저는 외국인 입니다일년동안 거의 매일 아침 저는 같은 커피를 이 커피숍에서 삽니다.그리고 매일 아침 같은 직원입니다. 근데 어느날 포인트가 적립되는것을 알게되었습니다 그것도 일년이 지나서 알았습니다. 그들은 단 한번도 적립의 의사를 물은적이 없습니다! 단 한번도 한국말로도 물은적 없습니다. 저 한국말 다 이해합니다. 그래서 제 남편이 제가일하는날 커피를 사주기위해 같은 카페 같은 커피를 사면서 그제서야 제가 자주오는곳이니까 등록해준다며, 저 번호를 등록해주었습니다. 왜냐하면 남편은 제가 항상 여기서 같은 종류의 커피를 비슷한 시간에 매일 사는것을 알기 때문입니다. 근데 그이후로도 제게 한번도 적립 의사를 물은적이 절대 없습니다. 물론 가까운  제 친구들도 물었습니다. 그들도 역시 한번도 물은적이 없다고 했습니다. 가격이 싸다 그래서 포인트안물어본다?맞아요? 보통 외국인들은 포인트가 되는지 안되는지 모른다. 근데 오늘아침에 어떤 사람에게는 포인트 물어봤다. 근데 여전히 나한테는 안물어봤다.  왜? 나 얼굴모르나? 나 매일 아침 같은시간 일주일 6-7일 여기 오는데? 나는 이곳 커피가 맛있다. 그래서 다른데 안간다. 근데 오늘 이 상황에서 나는 진짜 화가나고 슬프다. 이거 인종차별 인가요?? 영어못해서 그래서 아무말 안하는거다??? 아니면 말하기 싫어? 진짜 인종차별 아니면 매일매일 아침에가는 손님인데 어떻게 ? 진짜 두번다시 여기 안간다. 내친구들도 안간다말한다. 절대절대 안간다. 일년중에 300일은 갔다. 여기직원들 그냥 돈받고커피나온다 이게 끝. 여기 카페아니다 커피공장.접기",1.0,1,1.0
컴포즈커피 논현영동시장점,남자 사장님 불친절함. 완전 ♪♪♪♬.더보기,1.0,8,2.3
컴포즈커피 논현영동시장점,더보기,5.0,689,3.6
컴포즈커피 논현영동시장점,청포도 에이드^^ 싸고 먹을만함더보기,3.0,45,3.4
컴포즈커피 논현영동시장점,친절하시고~항상음료가 맛있어요^^더보기,5.0,1,5.0
컴포즈커피 논현영동시장점,"저는 외국인 입니다일년동안 거의 매일 아침 저는 같은 커피를 이 커피숍에서 삽니다.그리고 매일 아침 같은 직원입니다. 근데 어느날 포인트가 적립되는것을 알게되었습니다 그것도 일년이 지나서 알았습니다. 그들은 단 한번도 적립의 의사를 물은적이 없습니다! 단 한번도 한국말로도 물은적 없습니다. 저 한국말 다 이해합니다. 그래서 제 남편이 제가일하는날 커피를 사주기위해 같은 카페 같은 커피를 사면서 그제서야 제가 자주오는곳이니까 등록해준다며, 저 번호를 등록해주었습니다. 왜냐하면 남편은 제가 항상 여기서 같은 종류의 커피를 비슷한 시간에 매일 사는것을 알기 때문입니다. 근데 그이후로도 제게 한번도 적립 의사를 물은적이 절대 없습니다. 물론 가까운  제 친구들도 물었습니다. 그들도 역시 한번도 물은적이 없다고 했습니다. 가격이 싸다 그래서 포인트안물어본다?맞아요? 보통 외국인들은 포인트가 되는지 안되는지 모른다. 근데 오늘아침에 어떤 사람에게는 포인트 물어봤다. 근데 여전히 나한테는 안물어봤다.  왜? 나 얼굴모르나? 나 매일 아침 같은시간 일주일 6-7일 여기 오는데? 나는 이곳 커피가 맛있다. 그래서 다른데 안간다. 근데 오늘 이 상황에서 나는 진짜 화가나고 슬프다. 이거 인종차별 인가요?? 영어못해서 그래서 아무말 안하는거다??? 아니면 말하기 싫어? 진짜 인종차별 아니면 매일매일 아침에가는 손님인데 어떻게 ? 진짜 두번다시 여기 안간다. 내친구들도 안간다말한다. 절대절대 안간다. 일년중에 300일은 갔다. 여기직원들 그냥 돈받고커피나온다 이게 끝. 여기 카페아니다 커피공장.접기",1.0,1,1.0
컴포즈커피 논현영동시장점,남자 사장님 불친절함. 완전 ♪♪♪♬.더보기,1.0,8,2.3
컴포즈커피 논현영동시장점,더보기,5.0,689,3.6
컴포즈커피 논현영동시장점,청포도 에이드^^ 싸고 먹을만함더보기,3.0,45,3.4
S트레인,Good더보기,5.0,3,3.7
S트레인,더보기,5.0,2,5.0
에이엔아더 논현,카페라떼도 맛있고 매장 분위기도 좋았어요더보기,5.0,150,4.6
에이엔아더 논현,녹차케이크 먹는 순간 입 안에서 베트남 녹차밭의 농부가 제 식도를 향해 손 인사를 하는 것을 느꼈습니다. 분위기 갑...회사 근처에 이런 곳이 생겨 기쁨의 댄스를 댄스댄스더보기,5.0,2,5.0
에이엔아더 논현,분위기도 좋고 커피도 너무 맛있고 케이크도 존맛!!!!인스타 갬성 그 잡채 ㅎ더보기,5.0,1,5.0
